"state","district","idp_settlement","breadwinner","enough_water","enough_water.drinking","enough_water.cooking","enough_water.personal_hygiene_","enough_water.other__domestic_purposes_","enough_water.not_enough_water_","enough_water.dontknow","child_thin","latrine_features","latrine_features.door","latrine_features.walls_","latrine_features.lock","latrine_features.inside","latrine_features.outside","latrine_features.marked","latrine_features.close","latrine_features.access","latrine_features.soap","females_18_40","enrolled_boys_6_12","resp_gender","district_idp"
"Puntland","burtinle","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","hargeysa","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","hargeysa","yes","adult_female","drinking cooking",1,1,0,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female",""
"Puntland","garowe","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","lock door walls_",1,1,1,0,0,0,0,0,0,1,NA,"female","baidoa"
"Jubaland","afgooye","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","kismayo","yes","eldery_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock outside soap",1,1,1,0,1,0,0,0,1,3,NA,"female","afmadow"
"Somaliland","buuhoodle","yes","adult_male","cooking personal_hygiene_ not_enough_water_",0,1,1,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Somaliland","xudun","no","adult_male","not_enough_water_",0,0,0,0,1,0,"no","door",1,1,0,0,0,0,0,0,0,2,NA,"male",""
"Puntland","bandarbayla","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"male",""
"Somaliland","caynabo","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","caynabo"
"Puntland","eyl","no","adult_male","cooking personal_hygiene_ other__domestic_purposes_",0,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Somaliland","owdweyne","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"female",""
"Somaliland","caynabo","no","adult_female","cooking drinking",1,1,0,0,0,0,"no","lock",1,1,1,0,0,0,0,0,0,3,NA,"female",""
"South West State","baidoa","yes","adult_male","cooking drinking",1,1,0,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","ceel_afweyn","yes","adult_female","not_enough_water_",0,0,0,0,1,0,"no","marked",0,0,0,0,0,1,0,0,0,2,NA,"female",""
"Puntland","garowe","no","adult_male","drinking",1,0,0,0,0,0,"yes","walls_ close",0,1,0,0,0,0,1,0,0,1,NA,"female",""
"South West State","waajid","no","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_ not_enough_water_",1,1,1,1,1,0,"yes","door walls_ lock",1,1,1,0,0,0,0,0,0,1,1,"female",""
"Puntland","burtinle","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"South West State","baidoa","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","tayeeglow"
"Jubaland","wanla_weyn","yes","adult_male","cooking",0,1,0,0,0,0,"no","close",0,0,0,0,0,0,1,0,0,1,NA,"male","marka"
"Banadir","banadir_kahda","yes","adult_female","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,0,NA,"female","baidoa"
"Banadir","banadir_dharkenley","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"female","jamaame"
"Banadir","banadir_dharkenley","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"no","door lock close",1,1,1,0,0,0,1,0,0,1,NA,"female",""
"Somaliland","caynabo","no","adult_male","cooking personal_hygiene_ drinking",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"male",""
"Banadir","banadir_kahda","yes","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door lock",1,1,1,0,0,0,0,0,0,1,NA,"female","mataban"
"Somaliland","laas_caanood","yes","adult_female","cooking drinking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female",""
"Puntland","burtinle","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"no","walls_ close lock",1,1,1,0,0,0,1,0,0,1,NA,"female","tayeeglow"
"Somaliland","berbera","yes","adult_female","drinking personal_hygiene_ cooking",1,1,1,0,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","gebiley","no","adult_female","cooking drinking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Jubaland","marka","no","adult_female","cooking",0,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female",""
"South West State","buur_hakaba","no","adult_female","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female",""
"Jubaland","wanla_weyn","yes","adult_male","cooking",0,1,0,0,0,0,"no","access",0,0,0,0,0,0,0,1,0,1,NA,"female","kurtunwaarey"
"Somaliland","xudun","yes","adult_male","cooking drinking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"South West State","buur_hakaba","no","adult_male","not_enough_water_",0,0,0,0,1,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,0,NA,"male",""
"Banadir","banadir_other","yes","adult_female","drinking cooking",1,1,0,0,0,0,"yes","walls_",0,1,0,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","kismayo","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female","jamaame"
"Somaliland","laas_caanood","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Banadir","banadir_dharkenley","yes","eldery_male","drinking cooking",1,1,0,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,0,NA,"female","buur_hakaba"
"Banadir","banadir_kahda","yes","adult_female","drinking cooking",1,1,0,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","afgooye"
"Banadir","banadir_kahda","yes","adult_female","cooking drinking",1,1,0,0,0,0,"","door inside",1,1,0,1,0,0,0,0,0,1,NA,"female",""
"Banadir","banadir_kahda","yes","adult_female","drinking cooking",1,1,0,0,0,0,"yes","door outside",1,1,0,0,1,0,0,0,0,1,NA,"female","afgooye"
"Banadir","banadir_kahda","yes","adult_female","cooking",0,1,0,0,0,0,"","door outside",1,1,0,0,1,0,0,0,0,1,NA,"female",""
"South West State","baidoa","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","soap",0,0,0,0,0,0,0,0,1,4,NA,"female",""
"Somaliland","caynabo","no","adult_male","drinking personal_hygiene_ cooking other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Hirshabelle","balcad","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Galmudug","cabudwaaq","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Banadir","banadir_daynile","yes","adult_female","dontknow",0,0,0,0,0,1,"yes","close",0,0,0,0,0,0,1,0,0,1,2,"female",""
"Banadir","banadir_hodan","yes","adult_female","drinking cooking",1,1,0,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","zeylac","no","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock close",1,1,1,0,0,0,1,0,0,0,NA,"female",""
"Somaliland","owdweyne","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","close lock walls_ door",1,1,1,0,0,0,1,0,0,1,2,"male",""
"Puntland","garowe","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female","tayeeglow"
"Puntland","burtinle","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Puntland","garowe","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Puntland","garowe","yes","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door",1,1,0,0,0,0,0,0,0,0,NA,"female",""
"Puntland","garowe","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male","hodan"
"Puntland","garowe","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Puntland","bandarbayla","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_ lock inside",1,1,1,1,0,0,0,0,0,1,NA,"female",""
"Somaliland","laas_caanood","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","door walls_ lock",1,1,1,0,0,0,0,0,0,1,2,"female",""
"Somaliland","ceel_afweyn","yes","adult_male","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","burco","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","burco"
"Banadir","banadir_other","yes","adult_female","cooking personal_hygiene_ other__domestic_purposes_",0,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","qoryooley"
"Somaliland","hargeysa","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","door walls_ lock",1,1,1,0,0,0,0,0,0,0,NA,"male",""
"Jubaland","marka","no","adult_male","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","marka"
"Somaliland","ceerigaabo","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"female",""
"Somaliland","ceel_afweyn","yes","adult_female","drinking personal_hygiene_ cooking",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female","xudun"
"Jubaland","belet_xaawo","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,2,1,"female",""
"Jubaland","kismayo","yes","adult_female","not_enough_water_",0,0,0,0,1,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,3,"female","kismayo"
"Banadir","banadir_other","yes","eldery_male","cooking",0,1,0,0,0,0,"no","walls_",0,1,0,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","ceerigaabo","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Jubaland","doolow","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,0,NA,"female",""
"Somaliland","caynabo","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"female",""
"Somaliland","laas_caanood","yes","adult_female","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male","laas_caanood"
"Somaliland","laasqoray","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female",""
"Puntland","garowe","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Galmudug","gaalkacyo","yes","eldery_male","personal_hygiene_ other__domestic_purposes_ not_enough_water_",0,0,1,1,1,0,"yes","lock inside marked",1,1,1,1,0,1,0,0,0,0,NA,"female",""
"Somaliland","sheikh","no","adult_male","drinking cooking",1,1,0,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Banadir","banadir_hc","no","adult_male","dontknow",0,0,0,0,0,1,"yes","door inside",1,1,0,1,0,0,0,0,0,1,NA,"female","shibis"
"Galmudug","dhuusamarreeb","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","laas_caanood","no","adult_male","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Somaliland","lughaye","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"female",""
"Banadir","banadir_daynile","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_",0,1,0,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","owdweyne","no","adult_male","other__domestic_purposes_ personal_hygiene_ cooking drinking",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"female",""
"Somaliland","burco","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_ not_enough_water_",1,1,1,1,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Puntland","bossaso","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,2,"female","marka"
"Puntland","bossaso","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"yes","door walls_ lock outside close",1,1,1,0,1,0,1,0,0,0,2,"female",""
"Banadir","banadir_hc","no","adult_female","drinking cooking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"female",""
"Banadir","banadir_kahda","yes","adult_male","personal_hygiene_ cooking",0,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"South West State","waajid","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","soap",0,0,0,0,0,0,0,0,1,1,NA,"male","daynile"
"Jubaland","wanla_weyn","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"male",""
"Puntland","bossaso","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"no","inside",0,0,0,1,0,0,0,0,0,1,2,"female",""
"Banadir","banadir_hodan","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","soap",0,0,0,0,0,0,0,0,1,0,NA,"female",""
"Jubaland","marka","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"female","marka"
"Banadir","banadir_kahda","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male","qoryooley"
"Somaliland","borama","no","adult_male","cooking personal_hygiene_ other__domestic_purposes_",0,1,1,1,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,2,"female",""
"South West State","baidoa","yes","eldery_female","drinking cooking",1,1,0,0,0,0,"no","marked",0,0,0,0,0,1,0,0,0,1,NA,"male",""
"Somaliland","xudun","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"yes","close",0,0,0,0,0,0,1,0,0,1,1,"male",""
"Jubaland","marka","no","eldery_male","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"female","marka"
"Puntland","garowe","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","lock walls_ door",1,1,1,0,0,0,0,0,0,2,NA,"female",""
"Banadir","banadir_kahda","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,0,NA,"male","tayeeglow"
"Jubaland","wanla_weyn","yes","adult_male","drinking cooking",1,1,0,0,0,0,"no","door lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Hirshabelle","belet_weyne","no","adult_female","drinking personal_hygiene_ cooking other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,0,NA,"female",""
"Jubaland","afgooye","yes","adult_male","drinking cooking",1,1,0,0,0,0,"yes","close",0,0,0,0,0,0,1,0,0,1,NA,"female","jamaame"
"Jubaland","kismayo","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"South West State","waajid","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","lock walls_ door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","marka","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Puntland","bossaso","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"no","inside outside",0,0,0,1,1,0,0,0,0,1,1,"male",""
"Puntland","qardho","no","eldery_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock inside",1,1,1,1,0,0,0,0,0,1,NA,"female",""
"Somaliland","burco","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"","door lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","laasqoray","yes","adult_male","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Jubaland","marka","no","adult_male","not_enough_water_",0,0,0,0,1,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Puntland","garowe","yes","adult_male","drinking cooking",1,1,0,0,0,0,"yes","walls_ door lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Puntland","bossaso","yes","adult_male","drinking cooking",1,1,0,0,0,0,"no","door lock",1,1,1,0,0,0,0,0,0,1,2,"female",""
"Galmudug","dhuusamarreeb","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Puntland","garowe","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","inside",0,0,0,1,0,0,0,0,0,1,NA,"female",""
"Hirshabelle","jowhar","yes","adult_male","dontknow",0,0,0,0,0,1,"yes","door",1,1,0,0,0,0,0,0,0,1,NA,"male",""
"Jubaland","luuq","yes","adult_male","drinking personal_hygiene_ other__domestic_purposes_",1,0,1,1,0,0,"yes","door inside outside",1,1,0,1,1,0,0,0,0,1,NA,"female",""
"Galmudug","galdogob","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","lock walls_ door marked",1,1,1,0,0,1,0,0,0,1,NA,"male",""
"Banadir","banadir_kahda","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male","qoryooley"
"Puntland","bossaso","yes","male_14_17","not_enough_water_",0,0,0,0,1,0,"no","lock",1,1,1,0,0,0,0,0,0,0,NA,"female",""
"Somaliland","laasqoray","yes","adult_male","cooking personal_hygiene_ drinking",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"male",""
"Galmudug","gaalkacyo","yes","eldery_female","not_enough_water_",0,0,0,0,1,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","zeylac","no","adult_male","drinking cooking other__domestic_purposes_ personal_hygiene_",1,1,1,1,0,0,"no","door walls_ lock close access",1,1,1,0,0,0,1,1,0,1,1,"female",""
"South West State","ceel_barde","yes","adult_male","drinking cooking",1,1,0,0,0,0,"yes","marked",0,0,0,0,0,1,0,0,0,1,NA,"male",""
"Somaliland","hargeysa","no","adult_female","drinking cooking",1,1,0,0,0,0,"no","door access close",1,1,0,0,0,0,1,1,0,1,1,"female",""
"Galmudug","cabudwaaq","yes","eldery_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,0,NA,"female",""
"Puntland","iskushuban","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,3,1,"male",""
"Galmudug","gaalkacyo","yes","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,NA,"male","jalalaqsi"
"Puntland","bossaso","yes","adult_male","drinking cooking",1,1,0,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,1,"male","baraawe"
"South West State","baidoa","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","laas_caanood","yes","adult_female","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female",""
"South West State","baidoa","yes","eldery_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","lock walls_ door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","laasqoray","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Galmudug","dhuusamarreeb","yes","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"yes","door lock walls_",1,1,1,0,0,0,0,0,0,1,1,"female",""
"Jubaland","luuq","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","inside door",1,1,0,1,0,0,0,0,0,1,NA,"male","xudur"
"Somaliland","lughaye","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door lock",1,1,1,0,0,0,0,0,0,2,1,"female",""
"Jubaland","belet_xaawo","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"female",""
"Galmudug","cadaado","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_ lock door",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Galmudug","gaalkacyo","no","adult_male","dontknow",0,0,0,0,0,1,"no","door walls_ lock inside outside close",1,1,1,1,1,0,1,0,0,1,0,"female",""
"Banadir","banadir_kahda","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female","buur_hakaba"
"Somaliland","ceerigaabo","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","door inside outside",1,1,0,1,1,0,0,0,0,1,NA,"female","ceerigaabo"
"Somaliland","hargeysa","no","adult_male","drinking personal_hygiene_ cooking",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Puntland","bossaso","yes","adult_female","not_enough_water_",0,0,0,0,1,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female","marka"
"Jubaland","ceel_waaq","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door lock inside",1,1,1,1,0,0,0,0,0,1,NA,"male",""
"Jubaland","luuq","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","xudun","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"female",""
"Puntland","bossaso","yes","adult_female","personal_hygiene_ not_enough_water_",0,0,1,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"female","jowhar"
